Research ID,Batch ID,Medical Marijuana Center,Medical Marijuana Cultivation License,MM Manufacturer's,Manufacturer's License,Retail Marijuana Cultivation License,Retail Store,Retail Products Manufacturing
CO4495373c,GG411162020F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GG412182020F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GGG11022020F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GLT02042021F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GLT04012021F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GLT04022021F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GLT040722F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GLT051222F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GLT09182020F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GLT093021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GLT10142020F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GLT11042020F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GLTI01042021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GLTI02252021F8,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GLTI05092022F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GLTI05132021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GLTI06032021F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GLTI081921F10,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GLTI101421F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GM010622F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GM012022F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GM020322F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GM022422F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GM03042020F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GM04152021F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GM05202020F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GM05242021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GM062322F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GM071422F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GM081221F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GM090221F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GM100121F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GM101421F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GM10202020F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GM121621F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GM12212020F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO COOKIES,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,63022F12,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO COOKIES 72122F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO01062021F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO01182021F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO02042021F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO02112020F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO03252020F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO04012021F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO04082021F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO04132020F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO04162021F10,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO04212020F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO04272020F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO04292021F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO05132021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO05242021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO05272021F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO06032021F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO06032021F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO060922F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO06152020F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO07012020F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO07142020F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO080521F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO08272020F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO09142020F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO10052020F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO10142020F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO10162020F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO11022020F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO11162020F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO1125/2020F9,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO12042020F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO121621F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO12182020F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO12212020F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GMO12312020F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GOG02042020F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GOG02182020F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GOG03172020F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GOG03252020F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GOG05112020F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GS02042020F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GS03042020F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GS03172020F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GT02112021F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GT02262021F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GT03042020F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GT03172020F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GT03252020F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GT10082021F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GTH022422F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA01062021F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA01222021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA02042021F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA02082021F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA02222021F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA02262021F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA03042021F9,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA03112021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA03222021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA04012021F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA04022021F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA04162021F10,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA04292021F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA05242021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA06032021F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA06092021F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA07152021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA07292021F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA093021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA10022020F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA10082021F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA10142020F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA10162020F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA11022020F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA11182020F8,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA11202020F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA12042020F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA12182020F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUA12312020F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,Guav022422F5.A,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,Guav022422F5.B,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUAV07262021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,Guav080521F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,Guav081221F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUAV101421F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUAV111821F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,Guav121621F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUAVA 051922F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUAVA 062322F10,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUAVA 42922F12,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUAVA 43022F12,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUAVA 63022F12,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUAVA 72122F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUAVA 72822F11,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUAVA 72922F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUAVA 7722F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUAVA 81822F10,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUAVA 82522F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,Guava Primary Harvest 21,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,Oct 2021,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GUV01042021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GV071422F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,GV081122F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,HA071822F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,HD122321F10,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,HF02112021F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,HF032422F11,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,HF093021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,HF10202020F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,HULK FRUIT 41822F10,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,IP01242020F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,IP04212020F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,IP07012020F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,IP09212020F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,JM022422F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,JR03252020F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KEY LIME MINTS,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,42922F12,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KEY LIME PIE 051922F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KEY LIME PIE,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,052622F11,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KEY LIME PIE 42922F12,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLM010622F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLM012722F12,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLM020322F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLM022422F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLM052622F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLM06032021F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLM06102021F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLM07262021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLM081221F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLM100721F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLM102121RM2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLM10252021F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLM110421F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLM120921F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLM7262021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLP01042021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLP01092020F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLP01212020F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLP02112021F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLP03042020F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLP03112021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLP04042022F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLP04072020F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLP04162021F10,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLP04292021F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLP06112020F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLP06152020F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLP07262021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLP08172020F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLP10202020F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLP11022020F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KLP120921F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KM022422F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KM032422F11,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KM042822F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KM05092022F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KM063022F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KM110421F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KUSH MINTS 050722 F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KUSH MINTS 052622F11,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KUSH MINTS 061622F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KUSH MINTS 062322F10,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KUSH MINTS 42922F12,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KUSH MINTS 72822F11,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,KUSH MINTS 7722F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LC0127222F12,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LC021022F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LC021022F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LC022422F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LC022422F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LC03112021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LC04162021F10,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LC07012021F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LC07292021F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LC080521F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LC08232021F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LC09132021F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LC1202F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LC120921F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LC6172021F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LIME OG 050622 F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LKP022422F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG01062021F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG010622F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG01182021F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG01252021F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG012722F12,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG02042021F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG02262021F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG03042021F9,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG04022021F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG0420201F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG04202021F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG05132021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG05242021F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG06032021F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG07122021F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG10022020F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG10082021F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG10142020F7,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG111521F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG11182020F8,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG11202020F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG1202F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG121621F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOG12312020F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOST TRIBE 062322F10,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LOST TRIBE 63022F12,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LT012022F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LT021022F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LT022422F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LT031022F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LT062322F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LT063022F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LT090221F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LT091621F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LUC01142020F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LUC02222021F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LUC03252020F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LUC04072020F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LUC05072020F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LUC08272020F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LUC10052020F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LUC10302020F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LUC11162020F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LUC12182020F2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LUC12312020F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LUCKY CHARMS,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,051922F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LUCKY CHARMS,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,052622F11,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LUCKY CHARMS,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,061622F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LUCKY CHARMS,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,72122F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LUCKY CHARMS,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,72822F11,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LUCKY CHARMS,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,81122F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,LUCKY CHARMS,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,82522F3,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,M&P021022F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,M&P05272021F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,M&P090221F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,M&P100721F1,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,M&P102121RM2,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,MAC AND PUNCH,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,051922F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,MAC020322F4,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
CO4495373c,MAC031022F5,,"403-01905, 403-00955",,,"403R-00309, 403R-00192",,
